PSNR:
Method,5am.jpg,church_bottom.jpg,church_wide.jpg,corridor.jpg,downhill.jpg,landscape.jpg,viewpoint.jpg
affine_transform,9.633917360540469,8.389328336889184,7.550418833366161,12.37278618412743,5.608364948904477,8.744244831048766,9.161075451451143
benchmark,9.633231005946731,8.389970565809081,7.55091177956217,12.37243842109901,5.608535195483987,8.746139078187952,9.160781183846565
bicubic,9.633231005946731,8.389970565809081,7.55091177956217,12.37243842109901,5.608535195483987,8.746139078187952,9.160781183846565
lanczos,9.633231005946731,8.389970565809081,7.55091177956217,12.37243842109901,5.608535195483987,8.746139078187952,9.160781183846565
linear,9.633231005946731,8.389970565809081,7.55091177956217,12.37243842109901,5.608535195483987,8.746139078187952,9.160781183846565
nearest,9.633231005946731,8.389970565809081,7.55091177956217,12.37243842109901,5.608535195483987,8.746139078187952,9.160781183846565
proposed_algorithm,9.633235232786273,8.389969984375924,7.550982910859911,12.37238385668141,5.608539632727688,8.74605084551182,9.1607956115928

NAE:
Method,5am.jpg,church_bottom.jpg,church_wide.jpg,corridor.jpg,downhill.jpg,landscape.jpg,viewpoint.jpg
affine_transform,0.9556631300978584,1.0072312673725863,1.0859034274067423,0.8886989502112427,1.018344628342374,0.8125197910937014,1.0324587290538652
benchmark,0.9557899945823648,1.007137162712299,1.085850171381749,0.8887461587146709,1.0183382327611452,0.8122298386251079,1.0325658593623654
bicubic,0.9557899945823648,1.007137162712299,1.085850171381749,0.8887461587146709,1.0183382327611452,0.8122298386251079,1.0325658593623654
lanczos,0.9557899945823648,1.007137162712299,1.085850171381749,0.8887461587146709,1.0183382327611452,0.8122298386251079,1.0325658593623654
linear,0.9557899945823648,1.007137162712299,1.085850171381749,0.8887461587146709,1.0183382327611452,0.8122298386251079,1.0325658593623654
nearest,0.9557899945823648,1.007137162712299,1.085850171381749,0.8887461587146709,1.0183382327611452,0.8122298386251079,1.0325658593623654
proposed_algorithm,0.9557889064498768,1.0071362928279068,1.0858342885539813,0.8887537085689772,1.018335913066896,0.8122406725522042,1.032561559728084

CC:
Method,5am.jpg,church_bottom.jpg,church_wide.jpg,corridor.jpg,downhill.jpg,landscape.jpg,viewpoint.jpg
affine_transform,0.31013778352324595,0.1571946292579032,0.15556718127480793,0.33767759201732506,0.11260708881826222,0.3526290551211378,0.2187081041358555
benchmark,0.3100261702665164,0.15721612898019285,0.15547810586084246,0.3376971655626854,0.11259544223919027,0.35282729857443307,0.21858024888891728
bicubic,0.3100261702665164,0.15721612898019285,0.15547810586084246,0.3376971655626854,0.11259544223919027,0.35282729857443307,0.21858024888891728
lanczos,0.3100261702665164,0.15721612898019285,0.15547810586084246,0.3376971655626854,0.11259544223919027,0.35282729857443307,0.21858024888891728
linear,0.3100261702665164,0.15721612898019285,0.15547810586084246,0.3376971655626854,0.11259544223919027,0.35282729857443307,0.21858024888891728
nearest,0.3100261702665164,0.15721612898019285,0.15547810586084246,0.3376971655626854,0.11259544223919027,0.35282729857443307,0.21858024888891728
proposed_algorithm,0.3100272053020391,0.15721771071283921,0.15549302866193185,0.3377021404096666,0.11259687429022344,0.35281973756659263,0.21862617825497302

LMSE:
Method,5am.jpg,church_bottom.jpg,church_wide.jpg,corridor.jpg,downhill.jpg,landscape.jpg,viewpoint.jpg
affine_transform,606.280274368339,113.36283928344065,198.7158347429881,299.01183319918874,370.5316686333624,811.6065319342626,246.31982969324093
benchmark,602.6624962833937,112.54662859461966,198.06091362681437,297.61674425452,367.34640265196987,800.7450334129952,245.07334860080397
bicubic,602.6624962833937,112.54662859461966,198.06091362681437,297.61674425452,367.34640265196987,800.7450334129952,245.07334860080397
lanczos,602.6624962833937,112.54662859461966,198.06091362681437,297.61674425452,367.34640265196987,800.7450334129952,245.07334860080397
linear,602.6624962833937,112.54662859461966,198.06091362681437,297.61674425452,367.34640265196987,800.7450334129952,245.07334860080397
nearest,602.6624962833937,112.54662859461966,198.06091362681437,297.61674425452,367.34640265196987,800.7450334129952,245.07334860080397
proposed_algorithm,602.9908779812042,112.88884514032885,198.661888619084,297.6504797373495,367.5143513655462,800.6239114993742,245.99124587334933

MSE:
Method,5am.jpg,church_bottom.jpg,church_wide.jpg,corridor.jpg,downhill.jpg,landscape.jpg,viewpoint.jpg
affine_transform,7074.383919225275,9422.096050067754,11429.795957701263,3765.318711120812,17874.910089206136,8682.721631909604,7888.107411657845
benchmark,7075.502036034343,9420.70282601677,11428.498691692586,3765.620232581669,17874.20939353014,8678.935345195245,7888.641909150024
bicubic,7075.502036034343,9420.70282601677,11428.498691692586,3765.620232581669,17874.20939353014,8678.935345195245,7888.641909150024
lanczos,7075.502036034343,9420.70282601677,11428.498691692586,3765.620232581669,17874.20939353014,8678.935345195245,7888.641909150024
linear,7075.502036034343,9420.70282601677,11428.498691692586,3765.620232581669,17874.20939353014,8678.935345195245,7888.641909150024
nearest,7075.502036034343,9420.70282601677,11428.498691692586,3765.620232581669,17874.20939353014,8678.935345195245,7888.641909150024
proposed_algorithm,7075.495149693745,9420.704087259905,11428.311510570136,3765.667543835716,17874.191131225216,8679.111671052979,7888.615702246808

RE:
Method,5am.jpg,church_bottom.jpg,church_wide.jpg,corridor.jpg,downhill.jpg,landscape.jpg,viewpoint.jpg
affine_transform,0.9556631300978584,1.0072312673725863,1.0859034274067423,0.8886989502112427,1.018344628342374,0.8125197910937014,1.0324587290538652
benchmark,0.9557899945823648,1.007137162712299,1.085850171381749,0.8887461587146709,1.0183382327611452,0.8122298386251079,1.0325658593623654
bicubic,0.9557899945823648,1.007137162712299,1.085850171381749,0.8887461587146709,1.0183382327611452,0.8122298386251079,1.0325658593623654
lanczos,0.9557899945823648,1.007137162712299,1.085850171381749,0.8887461587146709,1.0183382327611452,0.8122298386251079,1.0325658593623654
linear,0.9557899945823648,1.007137162712299,1.085850171381749,0.8887461587146709,1.0183382327611452,0.8122298386251079,1.0325658593623654
nearest,0.9557899945823648,1.007137162712299,1.085850171381749,0.8887461587146709,1.0183382327611452,0.8122298386251079,1.0325658593623654
proposed_algorithm,0.9557889064498768,1.0071362928279068,1.0858342885539813,0.8887537085689772,1.018335913066896,0.8122406725522042,1.032561559728084

SSIM:
Method,5am.jpg,church_bottom.jpg,church_wide.jpg,corridor.jpg,downhill.jpg,landscape.jpg,viewpoint.jpg
affine_transform,0.38724330456245515,0.45641233663290404,0.38799207755951914,0.368909790530325,0.4181264785181563,0.444748907471043,0.40997828348658977
benchmark,0.3874223968541976,0.4565479295705724,0.388072804976951,0.3690836149933209,0.418113516399015,0.4449920398367268,0.41000829781480685
bicubic,0.3874223968541976,0.4565479295705724,0.388072804976951,0.3690836149933209,0.418113516399015,0.4449920398367268,0.41000829781480685
lanczos,0.3874223968541976,0.4565479295705724,0.388072804976951,0.3690836149933209,0.418113516399015,0.4449920398367268,0.41000829781480685
linear,0.3874223968541976,0.4565479295705724,0.388072804976951,0.3690836149933209,0.418113516399015,0.4449920398367268,0.41000829781480685
nearest,0.3874223968541976,0.4565479295705724,0.388072804976951,0.3690836149933209,0.418113516399015,0.4449920398367268,0.41000829781480685
proposed_algorithm,0.38743669111080686,0.45654683842384214,0.38807968915820845,0.3690939296384668,0.4181122599230869,0.44496091932736437,0.41000580415891397

