target,execution time in ns
./build/linear__b,1315523438
./build/linear__b,1613753676
./build/linear__b,1875645459
./build/linear__b,2001972935
./build/linear__b,2174530274
./build/linear__b,2211435198
./build/linear__b,2063674717
./build/linear__b,1931851157
./build/linear__b,1686119056
./build/linear__b,1452480597
./build/linear__b,1620979076
./build/linear__b,1876140380
./build/linear__b,2006893467
./build/linear__b,2114416787
./build/linear__b,2155104325
./build/linear__b,2034046500
./build/linear__b,1905467519
./build/linear__b,1798114614
./build/linear__b,1295179924
./build/linear__b took about 1.848 s on average,
./build/nearest__b,1011294764
./build/nearest__b,1393466379
./build/nearest__b,1514276162
./build/nearest__b,1650977359
./build/nearest__b,1716902805
./build/nearest__b,1719614633
./build/nearest__b,1742775219
./build/nearest__b,1490917875
./build/nearest__b,1318779166
./build/nearest__b,1108825175
./build/nearest__b,1331504704
./build/nearest__b,1549639699
./build/nearest__b,1631871941
./build/nearest__b,1688890226
./build/nearest__b,1698608274
./build/nearest__b,1614470033
./build/nearest__b,1501469224
./build/nearest__b,1311268064
./build/nearest__b,1096899755
./build/nearest__b,1319059192
./build/nearest__b,1561667488
./build/nearest__b,1613028442
./build/nearest__b,1704128762
./build/nearest__b,1682177626
./build/nearest__b,1613239431
./build/nearest__b,1489722501
./build/nearest__b,1288417924
./build/nearest__b,1023021932
./build/nearest__b,1278610302
./build/nearest__b,1627256216
./build/nearest__b,1656878655
./build/nearest__b,1711277587
./build/nearest__b,1672165415
./build/nearest__b,1625973856
./build/nearest__b,1491392682
./build/nearest__b,1268549385
./build/nearest__b,1013290451
./build/nearest__b took about 1.479 s on average,
