PSNR:
benchmark,0.04672051955559916,0.08259362949655281,0.06716349642439408,0.037390706800145036,0.2796816568193397,0.08151231371668456,0.1366610941569381,0.9635744740546192,0.07672378727104155,0.06801666052281065,0.025437473509448784,0.08880317429700535,0.10222190192972518,0.032959784076743374,0.039560656068137176,0.2487756565049754,0.12295640825336938,0.06975228387895117,0.01673449319571034
bicubic,0.05004547057005458,0.08746589107773214,0.07175411711420489,0.04121678331388029,0.3075270927125614,0.08435224130207926,0.14697734148961183,1.0105628121495749,0.08113819850014656,0.07214669876762628,0.02593276244583907,0.09357388655488671,0.104735423814585,0.0361258065032871,0.03958185053188372,0.28364815677471467,0.13347595336845314,0.07280187446821781,0.01753787538438296
lanczos,0.05080409109880744,0.08821805769574244,0.07211443553275115,0.04288369986781349,0.3122264384755185,0.0840295240979605,0.14951853445655128,1.0162412048470018,0.0810773401209289,0.07232550974891415,0.026177668695677343,0.0947991070385765,0.1076187880821283,0.03754528918793238,0.04142263296227883,0.2946483258305517,0.13564115430901869,0.07315562735174151,0.017932337276375897
linear,0.04672051955559916,0.08259362949655281,0.06716349642439408,0.037390706800145036,0.2796816568193397,0.08151231371668456,0.1366610941569381,0.9635744740546192,0.07672378727104155,0.06801666052281065,0.025437473509448784,0.08880317429700535,0.10222190192972518,0.032959784076743374,0.039560656068137176,0.2487756565049754,0.12295640825336938,0.06975228387895117,0.01673449319571034
proposed_algorithm,0.05433229666655165,0.08704032961063136,0.07318096156110265,0.043744075327186875,0.31132337669865023,0.07850562440058831,0.136751115870095,0.9980817660304206,0.08031899382996636,0.07078873533020581,0.026538511110745407,0.09931722356654803,0.09380181519939561,0.03877280741965014,0.052642452208106275,0.32381866660735986,0.13621005505617811,0.07702230425217844,0.017773667726232123

CC:
Method,lena.jpg,squirrel_cls.jpg,aero1.jpg,apple.jpg,board.jpg,building.jpg,butterfly.jpg,digits.png,ela_modified.jpg,fruits.jpg,licenseplate_motion.jpg,messi5.jpg,notes.png,orange.jpg,pic1.png,pic2.png,starry_night.jpg,sudoku.png,text_defocus.jpg
affine_transform,0.9902635702574412,0.9835226964415427,0.9812625003438744,0.9911079377847544,0.8572721381974282,0.9863884799231133,0.9683880878238547,0.6131991042791316,0.989382036918092,0.986212265666248,0.9922975916740193,0.9787989525536074,0.9665726970646313,0.9918884613835166,0.9776355130569339,0.8764438603706962,0.9742411619301236,0.9806297385311856,0.9911294355962993
benchmark,0.9926702462576803,0.9830123390768633,0.987138772645066,0.9948802356180353,0.8792541499779181,0.9853424488747404,0.9573767440694649,0.5765493197803732,0.989457156460294,0.9888179126540287,0.9960922564402149,0.9790095838406734,0.9596556650208479,0.996239200906955,0.982796011274354,0.9156350527649328,0.980120942289616,0.9806645742785602,0.9946767652724292
bicubic,0.9918618773326354,0.9809800090807171,0.9856788955059189,0.9942689518011695,0.8566417138158666,0.9843674018279689,0.9509040497263253,0.5455280546291935,0.9885310137369198,0.9874282476437953,0.9958944762338564,0.9763873300616457,0.9569729697237935,0.9957565432471552,0.9821543634093824,0.8932087405950527,0.9769147110420815,0.9790661569894761,0.9942617704220283
lanczos,0.99177175943379,0.9807866702765035,0.985551607906889,0.9940459912052756,0.8525472450562421,0.9844884880514989,0.94943928918703,0.5406041555961781,0.988525724939688,0.9874206364696547,0.9958504558708221,0.9759222757398002,0.9564478083073076,0.9956008110467394,0.9820147088883469,0.8856218764371899,0.9762561684344737,0.9789581994022156,0.9941494550856893
linear,0.9926702462576803,0.9830123390768633,0.987138772645066,0.9948802356180353,0.8792541499779181,0.9853424488747404,0.9573767440694649,0.5765493197803732,0.989457156460294,0.9888179126540287,0.9960922564402149,0.9790095838406734,0.9596556650208479,0.996239200906955,0.982796011274354,0.9156350527649328,0.980120942289616,0.9806645742785602,0.9946767652724292
proposed_algorithm,0.9895247446552079,0.979958769327081,0.9837784538114152,0.9926497102693673,0.8496962217093866,0.9851129549607792,0.95268443410911,0.5464310316940528,0.987960114630432,0.9876685207472992,0.9926160999648056,0.9742333036099069,0.9573426006416048,0.9936462900796811,0.9720578585039994,0.8686438702472999,0.9718457131054936,0.9740189714012946,0.99339318381081

LMSE:
Method,lena.jpg,squirrel_cls.jpg,aero1.jpg,apple.jpg,board.jpg,building.jpg,butterfly.jpg,digits.png,ela_modified.jpg,fruits.jpg,licenseplate_motion.jpg,messi5.jpg,notes.png,orange.jpg,pic1.png,pic2.png,starry_night.jpg,sudoku.png,text_defocus.jpg
affine_transform,866.3010076583737,1473.1201311538648,1456.7396913079954,750.4788778485155,11100.057424746548,876.7626688593672,5076.397772609467,14735.126954807592,163.37257015884893,481.56334807859315,625.4512131927087,1187.467371541502,6991.418953755003,715.3688811634609,4469.51503694559,39936.82299704072,2596.387676693568,760.1752616201859,871.1556100912928
benchmark,433.9208960552151,913.8597328704374,769.276724395342,423.1173724383548,6682.741411793144,384.66027175107735,3466.902334399297,9489.882836193734,95.78921604284002,273.39129441670286,317.2294587880266,707.5785177865613,5391.774386509621,379.2739441049223,1685.4299758537427,19493.401000344948,1155.8798654927855,443.09644798583446,584.4047462452145
bicubic,511.66278506404643,1119.326158445441,901.4440042514468,489.30008542359053,8494.935963471684,436.6312271104051,4401.3623823986045,11710.72780463434,113.42550623133889,321.77487697206544,338.33574650978477,863.820440429136,5907.487016293279,425.2553846611531,1855.6471106189067,26554.72890379623,1402.2012105649303,510.22412749003985,659.1348646968358
lanczos,531.7111747656164,1177.8421717537008,946.8935823060189,513.7552380385723,9095.696984885324,447.24334620473405,4745.483416734191,12183.19214337484,118.74806028361425,331.6040535895209,346.344031960617,912.9129531338227,6055.030058536168,442.87538568113627,2013.1242896824676,29470.318131479093,1478.6203839569578,533.0075874280656,690.0143189031772
linear,433.9208960552151,913.8597328704374,769.276724395342,423.1173724383548,6682.741411793144,384.66027175107735,3466.902334399297,9489.882836193734,95.78921604284002,273.39129441670286,317.2294587880266,707.5785177865613,5391.774386509621,379.2739441049223,1685.4299758537427,19493.401000344948,1155.8798654927855,443.09644798583446,584.4047462452145
proposed_algorithm,1002.5515006502393,1645.8868098751145,1632.142179968434,820.3747120672509,11629.880826188344,1108.3746718207572,6387.016895632434,17470.039104193744,182.15516778546737,542.9556805434939,636.8175200420654,1118.3074675324676,7080.443374090268,790.0484874499571,5624.5735916196145,36574.95371816053,2838.1737050623624,873.1869942452413,909.7806076371846

MSE:
Method,lena.jpg,squirrel_cls.jpg,aero1.jpg,apple.jpg,board.jpg,building.jpg,butterfly.jpg,digits.png,ela_modified.jpg,fruits.jpg,licenseplate_motion.jpg,messi5.jpg,notes.png,orange.jpg,pic1.png,pic2.png,starry_night.jpg,sudoku.png,text_defocus.jpg
affine_transform,98.86728531479231,190.34004773614927,242.27472486456512,77.42542010556826,1231.0159091555404,234.45021629759896,368.8256159189455,2274.0518056053984,33.7845659191831,85.5388284303083,91.41814759495215,121.33530208921513,732.4995940922621,84.57506651140257,635.9773560755978,2182.4065285670194,189.56973220836392,124.47524568393094,142.91574228591998
benchmark,74.1940114238115,195.4322942282656,165.53329174309317,44.42797643838877,1009.8120956504429,251.81848836389426,489.4614675664475,2310.0846067163857,33.472180656871096,69.15707998624981,46.14050973907212,119.42333992094862,870.2306980188854,39.059822012936785,484.26483723970154,1410.824871552804,144.47750550256785,123.73225143868969,85.61706423219135
bicubic,82.56956922710775,219.3894088432422,184.7690621934053,49.79697234995623,1229.193950930626,269.1630547940092,569.6967909741509,2639.2612327614543,36.47740143816115,77.93305832971487,48.49372256599403,134.92898644833429,929.7161227265606,44.113281880848966,502.924792578203,1805.375805631706,169.73722915138177,134.39271181938912,92.34205196165047
lanczos,83.44246657430152,221.53303437967116,186.31254354533692,51.72811498610273,1266.4826405181361,266.9189900167149,586.584635891853,2658.725077177015,36.48078295266399,77.94421225937184,48.99635546851186,137.54261998870695,939.5756127782604,45.72605589507773,506.09146529656323,1930.9265536210307,174.5035130838836,134.99123683045596,94.1277494191944
linear,74.1940114238115,195.4322942282656,165.53329174309317,44.42797643838877,1009.8120956504429,251.81848836389426,489.4614675664475,2310.0846067163857,33.472180656871096,69.15707998624981,46.14050973907212,119.42333992094862,870.2306980188854,39.059822012936785,484.26483723970154,1410.824871552804,144.47750550256785,123.73225143868969,85.61706423219135
proposed_algorithm,106.42294877134528,231.4570977385602,209.60958139601019,64.05961376637285,1294.7174476389541,256.3746023483739,552.3487898112811,2679.1664957764997,38.31378982480204,76.43697758358662,87.4387592970798,147.68450875211744,935.9369027103243,66.15068338872409,794.5143107423612,2317.141691327318,207.46999021765714,166.93185480301017,106.4745067242564

RE:
Method,lena.jpg,squirrel_cls.jpg,aero1.jpg,apple.jpg,board.jpg,building.jpg,butterfly.jpg,digits.png,ela_modified.jpg,fruits.jpg,licenseplate_motion.jpg,messi5.jpg,notes.png,orange.jpg,pic1.png,pic2.png,starry_night.jpg,sudoku.png,text_defocus.jpg
affine_transform,0.046903359628003335,0.0729275431536206,0.07233618997316685,0.03917719776053914,0.3026534587137947,0.07305361801790819,0.11220235033488529,0.9005534813012255,0.0725385965975867,0.06777307758011218,0.020415663189503577,0.08157786127381077,0.07818182888394556,0.03518545889329432,0.043850210073901635,0.31220065432948957,0.13348840029715509,0.06068501752585265,0.018112262206914958
benchmark,0.04672051955559916,0.08259362949655281,0.06716349642439408,0.037390706800145036,0.2796816568193397,0.08151231371668456,0.1366610941569381,0.9635744740546192,0.07672378727104155,0.06801666052281065,0.025437473509448784,0.08880317429700535,0.10222190192972518,0.032959784076743374,0.039560656068137176,0.2487756565049754,0.12295640825336938,0.06975228387895117,0.01673449319571034
bicubic,0.05004547057005458,0.08746589107773214,0.07175411711420489,0.04121678331388029,0.3075270927125614,0.08435224130207926,0.14697734148961183,1.0105628121495749,0.08113819850014656,0.07214669876762628,0.02593276244583907,0.09357388655488671,0.104735423814585,0.0361258065032871,0.03958185053188372,0.28364815677471467,0.13347595336845314,0.07280187446821781,0.01753787538438296
lanczos,0.05080409109880744,0.08821805769574244,0.07211443553275115,0.04288369986781349,0.3122264384755185,0.0840295240979605,0.14951853445655128,1.0162412048470018,0.0810773401209289,0.07232550974891415,0.026177668695677343,0.0947991070385765,0.1076187880821283,0.03754528918793238,0.04142263296227883,0.2946483258305517,0.13564115430901869,0.07315562735174151,0.017932337276375897
linear,0.04672051955559916,0.08259362949655281,0.06716349642439408,0.037390706800145036,0.2796816568193397,0.08151231371668456,0.1366610941569381,0.9635744740546192,0.07672378727104155,0.06801666052281065,0.025437473509448784,0.08880317429700535,0.10222190192972518,0.032959784076743374,0.039560656068137176,0.2487756565049754,0.12295640825336938,0.06975228387895117,0.01673449319571034
proposed_algorithm,0.05433229666655165,0.08704032961063136,0.07318096156110265,0.043744075327186875,0.31132337669865023,0.07850562440058831,0.136751115870095,0.9980817660304206,0.08031899382996636,0.07078873533020581,0.026538511110745407,0.09931722356654803,0.09380181519939561,0.03877280741965014,0.052642452208106275,0.32381866660735986,0.13621005505617811,0.07702230425217844,0.017773667726232123

SSIM:
Method,lena.jpg,squirrel_cls.jpg,aero1.jpg,apple.jpg,board.jpg,building.jpg,butterfly.jpg,digits.png,ela_modified.jpg,fruits.jpg,licenseplate_motion.jpg,messi5.jpg,notes.png,orange.jpg,pic1.png,pic2.png,starry_night.jpg,sudoku.png,text_defocus.jpg
affine_transform,0.9100793763793014,0.8745385884856666,0.820355183400988,0.8835631979700717,0.6222793378458917,0.8752185938284146,0.8667762141311062,0.7264363428073535,0.8719943800256544,0.8780826992307492,0.9721769221084838,0.9067000900744376,0.9409970867371038,0.8985031190055,0.9341032013846875,0.48506795634769617,0.8685124746695778,0.9039045637378303,0.9531187891748893
benchmark,0.9171416367497136,0.8564921097967825,0.8308971091204311,0.8803298677506998,0.631086625335104,0.8568782496979813,0.8207330547056721,0.7035439764279858,0.8601469836591059,0.8749060747209247,0.9688914590617551,0.9036464529044498,0.919288009875443,0.8989086132811785,0.9423666199047352,0.4855478100785821,0.8911840146460542,0.8849498867863301,0.9561734902513653
bicubic,0.9069143958432893,0.8462124609490673,0.8175234777236386,0.8638194369020615,0.6110548781564434,0.849516537716455,0.8081412664673445,0.6965658071929083,0.8476103794485147,0.8653571923797729,0.9673687283806494,0.896097831801567,0.9182722921718928,0.8844361031714092,0.941986512444582,0.4526888265949739,0.883449172075794,0.8776057980306722,0.9521742240817384
lanczos,0.9039975408758726,0.8440868136880217,0.815932570612908,0.8567487366085902,0.6048535245575053,0.849958327120216,0.8049077538201763,0.6949507548900137,0.847505641547198,0.8645936964899456,0.9670224865905842,0.8941381117118891,0.9158811015276065,0.8780735504052213,0.9382142312156526,0.4351880400983969,0.8798167377672711,0.8764174968322234,0.9513845534608208
linear,0.9171416367497136,0.8564921097967825,0.8308971091204311,0.8803298677506998,0.631086625335104,0.8568782496979813,0.8207330547056721,0.7035439764279858,0.8601469836591059,0.8749060747209247,0.9688914590617551,0.9036464529044498,0.919288009875443,0.8989086132811785,0.9423666199047352,0.4855478100785821,0.8911840146460542,0.8849498867863301,0.9561734902513653
proposed_algorithm,0.8852801312833783,0.8380258191193383,0.8062200745785817,0.841644151599021,0.6032535826951868,0.8628018308169273,0.8251132456632422,0.6961945917478358,0.8465908927943767,0.8618432754065607,0.963343414880861,0.8823696059801972,0.9282873593441101,0.8643738703281977,0.9181809530392957,0.44836562713163497,0.8638299365938236,0.8560678299108593,0.9477790241943611

